"StockType","StockEndType","CompareCode","CompareText","CompareName","NationType","StockExchangeCode","StockExchangeZoneId","StockExchangeNationType","DelayTime","StartTime","EndTime","ClosePriceSendTime","StockExchangeNameKor","StockExchangeNameEng","StockType","NationName","NationCode","ReutersCode","SymbolCode","StockName","StockNameEng","ReutersIndustryCode","IndustryCode","IndustryGroupKor","OpenPrice","ClosePrice","CompareToPreviousClosePrice","FluctuationsRatio","ExecutedVolume","AccumulatedTradingVolume","AccumulatedTradingValue","AccumulatedTradingValueKrwHangeul","LocalTradedAt","MarketStatus","MarketValue","MarketValueHangeul","MarketValueKrwHangeul","CurrencyCode","CurrencyText","CurrencyName","Dividend","DividendPayAt","TradeStopCode","TradeStopText","TradeStopName","EndUrl","DelayTimeName","StockEndUrl"
"worldstock","stock","3","보합","UNCHANGED","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","CITE.O","CITE","카르티카 애퀴지션","Cartica Acquisition Corp","5560101011","55601010","투자 지주 회사","11.43","11.43","0.00","0.00",,"55","1","0.01억원","2024-10-04T16:00:00-04:00","CLOSE","91,433","0.91억 USD","1,233억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/CITE.O","실시간","https://m.stock.naver.com/worldstock/stock/CITE.O"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","ESGRO.O","ESGRO","엔스타 그룹 우선주 시리즈 E 7%","Enstar Group Depository Shares 7 Perpetual Non Cumulative Preference Shs Series","5530105010","55301050","재보험","20.73","20.75","-0.01","-0.05",,"16,330","338","4.56억원","2024-10-04T16:00:00-04:00","CLOSE","91,300","0.91억 USD","1,231억원","USD","US dollar","USD","1.75","2024-09-01T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/ESGRO.O","실시간","https://m.stock.naver.com/worldstock/stock/ESGRO.O"
"worldstock","stock","3","보합","UNCHANGED","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","SATL.O","SATL","스텔로직","Satellogic Inc","5120107011","51201070","채굴 지원 서비스 및 장비","1.04","1.00","0.00","0.00",,"39,190","40","0.54억원","2024-10-04T16:00:00-04:00","CLOSE","91,104","0.91억 USD","1,229억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/SATL.O","실시간","https://m.stock.naver.com/worldstock/stock/SATL.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","KEQU.O","KEQU","키와우니 사이언티픽","Kewaunee Scientific Corp","5220306010","52203060","비즈니스 지원 용품","31.96","31.64","0.61","1.97",,"19,941","636","8.58억원","2024-10-04T16:00:00-04:00","CLOSE","90,864","0.91억 USD","1,225억원","USD","US dollar","USD","0.00","2019-09-24T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/KEQU.O","실시간","https://m.stock.naver.com/worldstock/stock/KEQU.O"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","IVAC.O","IVAC","인터백","Intevac Inc","5710401010","57104010","전자 장비 및 부품","3.41","3.36","-0.05","-1.47",,"24,462","84","1.13억원","2024-10-04T16:00:00-04:00","CLOSE","90,503","0.91억 USD","1,221억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/IVAC.O","실시간","https://m.stock.naver.com/worldstock/stock/IVAC.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","IROH.O","IROH","아이언 호스 애퀴지션","Iron Horse Acquisitions Corp","5560101011","55601010","투자 지주 회사","10.20","10.20","0.01","0.10",,"43,596","445","6억원","2024-10-04T16:00:00-04:00","CLOSE","90,443","0.9억 USD","1,220억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/IROH.O","실시간","https://m.stock.naver.com/worldstock/stock/IROH.O"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","TYGO.O","TYGO","티고 에너지","Tigo Energy Inc","5710101010","57101010","반도체","1.45","1.49","-0.01","-0.67",,"19,343","28","0.38억원","2024-10-04T16:00:00-04:00","CLOSE","90,112","0.9억 USD","1,215억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/TYGO.O","실시간","https://m.stock.naver.com/worldstock/stock/TYGO.O"
"worldstock","stock","3","보합","UNCHANGED","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","ONYX.O","ONYX","오닉스 애퀴지션 I","Onyx Acquisition Co I","5560101011","55601010","투자 지주 회사","11.32","11.32","0.00","0.00",,"46","1","0.01억원","2024-10-04T16:00:00-04:00","CLOSE","89,943","0.9억 USD","1,213억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/ONYX.O","실시간","https://m.stock.naver.com/worldstock/stock/ONYX.O"
"worldstock","stock","3","보합","UNCHANGED","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","PFTA.O","PFTA","퍼셉션 캐피털 III","Perception Capital Corp III","5560101011","55601010","투자 지주 회사","11.10","11.10","0.00","0.00",,"-","-","-","2024-10-04T16:00:00-04:00","CLOSE","89,914","0.9억 USD","1,213억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/PFTA.O","실시간","https://m.stock.naver.com/worldstock/stock/PFTA.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","CTMX.O","CTMX","사이톰엑스 테라퓨틱스","CytomX Therapeutics Inc","5620201011","56202010","생명 공학 및 의학 연구","1.15","1.15","0.02","1.77",,"292,760","332","4.48억원","2024-10-04T16:00:00-04:00","CLOSE","89,835","0.9억 USD","1,212억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/CTMX.O","실시간","https://m.stock.naver.com/worldstock/stock/CTMX.O"
"worldstock","stock","3","보합","UNCHANGED","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","DTSQU.O","DTSQU","DT Cloud Star Acquisition Units","DT Cloud Star Acquisition Units","5560101011","55601010","투자 지주 회사","10.09","10.09","0.00","0.00",,"100","1","0.01억원","2024-10-04T16:00:00-04:00","CLOSE","89,810","0.9억 USD","1,211억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/DTSQU.O","실시간","https://m.stock.naver.com/worldstock/stock/DTSQU.O"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","CBUS.O","CBUS","씨버스","Cibus Inc","5610101010","56101010","첨단 의료 장비 및 기술","3.06","3.05","-0.01","-0.33",,"202,466","618","8.33억원","2024-10-04T16:00:00-04:00","CLOSE","89,725","0.9억 USD","1,210억원","USD","US dollar","USD","0.00","2023-06-01T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/CBUS.O","실시간","https://m.stock.naver.com/worldstock/stock/CBUS.O"
"worldstock","stock","3","보합","UNCHANGED","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","FSHPU.O","FSHPU","Flag Ship Acquisition Units","Flag Ship Acquisition Units","5560101011","55601010","투자 지주 회사","10.10","10.10","0.00","0.00",,"-","-","-","2024-10-04T16:00:00-04:00","CLOSE","89,516","0.9억 USD","1,207억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/FSHPU.O","실시간","https://m.stock.naver.com/worldstock/stock/FSHPU.O"
"worldstock","stock","3","보합","UNCHANGED","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","DTSQ.O","DTSQ","DT 클라우드 스타 애퀴지션","DT Cloud Star Acquisition Corp","5560101011","55601010","투자 지주 회사","10.00","10.00","0.00","0.00",,"6,871","69","0.93억원","2024-10-04T16:00:00-04:00","CLOSE","89,009","0.89억 USD","1,200억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/DTSQ.O","실시간","https://m.stock.naver.com/worldstock/stock/DTSQ.O"
"worldstock","stock","3","보합","UNCHANGED","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","FSHP.O","FSHP","플래그 십 애퀴지션","Flag Ship Acquisition Corp","5560101011","55601010","투자 지주 회사","10.03","10.03","0.00","0.00",,"-","-","-","2024-10-04T16:00:00-04:00","CLOSE","88,896","0.89억 USD","1,199억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/FSHP.O","실시간","https://m.stock.naver.com/worldstock/stock/FSHP.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","HOWL.O","HOWL","웨어울프 테라퓨틱스","Werewolf Therapeutics Inc","5620201011","56202010","생명 공학 및 의학 연구","2.05","2.03","0.02","1.00",,"150,432","304","4.1억원","2024-10-04T16:00:00-04:00","CLOSE","88,715","0.89억 USD","1,197억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/HOWL.O","실시간","https://m.stock.naver.com/worldstock/stock/HOWL.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","BTM.O","BTM","비트코인 디포","Bitcoin Depot Inc","5730103010","57301030","블록 체인 및 암호화폐","1.51","1.50","0.03","2.04",,"79,105","117","1.58억원","2024-10-04T16:00:00-04:00","CLOSE","88,556","0.89억 USD","1,194억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/BTM.O","실시간","https://m.stock.naver.com/worldstock/stock/BTM.O"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","ALXO.O","ALXO","ALX 온콜로지 홀딩스","ALX Oncology Holdings Inc","5620201011","56202010","생명 공학 및 의학 연구","1.72","1.68","-0.04","-2.33",,"371,628","624","8.42억원","2024-10-04T16:00:00-04:00","CLOSE","88,489","0.88억 USD","1,193억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/ALXO.O","실시간","https://m.stock.naver.com/worldstock/stock/ALXO.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","HLVX.O","HLVX","힐백스","Hillevax Inc","5620201010","56202010","생명 공학 및 의학 연구","1.78","1.77","0.02","1.14",,"119,254","211","2.85억원","2024-10-04T16:00:00-04:00","CLOSE","88,119","0.88억 USD","1,188억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/HLVX.O","실시간","https://m.stock.naver.com/worldstock/stock/HLVX.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","HSPO.O","HSPO","호리존 스페이스 애퀴지션 I","Horizon Space Acquisition I Corp","5560101011","55601010","투자 지주 회사","11.23","11.22","0.01","0.12",,"250,249","2,810","37.9억원","2024-10-04T16:00:00-04:00","CLOSE","87,879","0.88억 USD","1,185억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/HSPO.O","실시간","https://m.stock.naver.com/worldstock/stock/HSPO.O"
"worldstock","stock","3","보합","UNCHANGED","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","GAQ.O","GAQ","제너레이션 아시아 I 애퀴지션","Generation Asia I Acquisition Ltd","5560101011","55601010","투자 지주 회사","11.20","11.20","0.00","0.00",,"57","1","0.01억원","2024-10-04T16:00:00-04:00","CLOSE","87,806","0.88억 USD","1,184억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/GAQ.O","실시간","https://m.stock.naver.com/worldstock/stock/GAQ.O"
"worldstock","stock","3","보합","UNCHANGED","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","BYNO.O","BYNO","바이노르딕 애퀴지션","Bynordic Acquisition Corp","5560101011","55601010","투자 지주 회사","11.40","11.40","0.00","0.00",,"-","-","-","2024-10-04T16:00:00-04:00","CLOSE","87,755","0.88억 USD","1,184억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/BYNO.O","실시간","https://m.stock.naver.com/worldstock/stock/BYNO.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","JVSAU.O","JVSAU","JVSPAC Acquisition Units","JVSPAC Acquisition Units","5560101011","55601010","투자 지주 회사","10.60","10.77","0.13","1.24",,"1,500","16","0.22억원","2024-10-04T16:00:00-04:00","CLOSE","87,738","0.88억 USD","1,183억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/JVSAU.O","실시간","https://m.stock.naver.com/worldstock/stock/JVSAU.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","SHIM.O","SHIM","심믹","Shimmick Corp","5220102010","52201020","건설 및 엔지니어링","2.49","2.61","0.05","1.95",,"2,985","8","0.11억원","2024-10-04T16:00:00-04:00","CLOSE","87,667","0.88억 USD","1,182억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/SHIM.O","실시간","https://m.stock.naver.com/worldstock/stock/SHIM.O"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","SGA.O","SGA","사가 커뮤니케이션스","Saga Communications Inc","5330202012","53302020","방송","14.10","14.00","-0.06","-0.43",,"15,083","212","2.86억원","2024-10-04T16:00:00-04:00","CLOSE","87,661","0.88억 USD","1,182억원","USD","US dollar","USD","1.00","2024-10-18T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/SGA.O","실시간","https://m.stock.naver.com/worldstock/stock/SGA.O"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","TDUP.O","TDUP","스레드업","ThredUp Inc","5720103013","57201030","온라인 서비스","0.79","0.78","0.00","-0.56",,"356,993","282","3.8억원","2024-10-04T16:00:00-04:00","CLOSE","87,553","0.88억 USD","1,181억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/TDUP.O","실시간","https://m.stock.naver.com/worldstock/stock/TDUP.O"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","LGCL.O","LGCL","루카스 GC","Lucas GC Ltd","5220303010","52203030","고용 서비스","1.19","1.12","-0.05","-4.27",,"50,449","58","0.78억원","2024-10-04T16:00:00-04:00","CLOSE","87,431","0.87억 USD","1,179억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/LGCL.O","실시간","https://m.stock.naver.com/worldstock/stock/LGCL.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","GNLX.O","GNLX","제네룩스","Genelux Corp","5620201011","56202010","생명 공학 및 의학 연구","2.41","2.52","0.19","8.15",,"118,692","296","3.99억원","2024-10-04T16:00:00-04:00","CLOSE","87,029","0.87억 USD","1,174억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/GNLX.O","실시간","https://m.stock.naver.com/worldstock/stock/GNLX.O"
"worldstock","stock","3","보합","UNCHANGED","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","BLACU.O","BLACU","Bellevue Life Sciences Acquisition Units","Bellevue Life Sciences Acquisition Units","5560101011","55601010","투자 지주 회사","10.95","10.95","0.00","0.00",,"-","-","-","2024-10-04T16:00:00-04:00","CLOSE","86,834","0.87억 USD","1,171억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/BLACU.O","실시간","https://m.stock.naver.com/worldstock/stock/BLACU.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","FANH.O","FANH","판후아 ADR","Fanhua Inc ADR","5530101012","55301010","복합보험 및 중개인","1.55","1.53","0.08","5.52",,"551,839","833","11.2억원","2024-10-04T16:00:00-04:00","CLOSE","86,759","0.87억 USD","1,170억원","USD","US dollar","USD","0.00","2022-06-28T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/FANH.O","실시간","https://m.stock.naver.com/worldstock/stock/FANH.O"
"worldstock","stock","3","보합","UNCHANGED","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","GDSTU.O","GDSTU","Goldenstone Acquisition Units","Goldenstone Acquisition Units","5560101011","55601010","투자 지주 회사","11.41","11.41","0.00","0.00",,"-","-","-","2024-10-04T16:00:00-04:00","CLOSE","86,673","0.87억 USD","1,169억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/GDSTU.O","실시간","https://m.stock.naver.com/worldstock/stock/GDSTU.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","BIRD.O","BIRD","올버즈","Allbirds Inc","5320203010","53202030","제화","11.15","10.94","0.06","0.55",,"20,106","221","2.98억원","2024-10-04T16:00:00-04:00","CLOSE","86,282","0.86억 USD","1,164억원","USD","US dollar","USD","0.00","2024-09-05T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/BIRD.O","실시간","https://m.stock.naver.com/worldstock/stock/BIRD.O"
"worldstock","stock","5","하락","FALLING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","RSSS.O","RSSS","리서치 솔루션스","Research Solutions Inc","5720103010","57201030","온라인 서비스","2.65","2.65","-0.04","-1.49",,"29,784","79","1.07억원","2024-10-04T16:00:00-04:00","CLOSE","86,270","0.86억 USD","1,164억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/RSSS.O","실시간","https://m.stock.naver.com/worldstock/stock/RSSS.O"
"worldstock","stock","3","보합","UNCHANGED","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","HHGCU.O","HHGCU","HHG Capital Units","HHG Capital Units","5560101011","55601010","투자 지주 회사","11.50","11.50","0.00","0.00",,"-","-","-","2024-10-04T16:00:00-04:00","CLOSE","85,986","0.86억 USD","1,160억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/HHGCU.O","실시간","https://m.stock.naver.com/worldstock/stock/HHGCU.O"
"worldstock","stock","3","보합","UNCHANGED","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","QDRO.O","QDRO","콰드루 애퀴지션 원","Quadro Acquisition One Corp","5560101011","55601010","투자 지주 회사","10.95","10.95","0.00","0.00",,"-","-","-","2024-06-05T16:00:00-04:00","CLOSE","85,636","0.86억 USD","1,155억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/QDRO.O","실시간","https://m.stock.naver.com/worldstock/stock/QDRO.O"
"worldstock","stock","3","보합","UNCHANGED","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","INCR.O","INCR","인터큐어","InterCure Ltd","5610201020","56102010","의료 시설 및 서비스","1.86","1.87","0.00","0.00",,"9,792","18","0.24억원","2024-10-04T16:00:00-04:00","CLOSE","85,581","0.86억 USD","1,154억원","USD","US dollar","USD","0.00","2021-04-08T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/INCR.O","실시간","https://m.stock.naver.com/worldstock/stock/INCR.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","IROHU.O","IROHU","Iron Horse Acquisitions Units","Iron Horse Acquisitions Units","5560101011","55601010","투자 지주 회사","10.98","10.90","0.53","5.14",,"1,860","20","0.27억원","2024-10-04T16:00:00-04:00","CLOSE","85,512","0.86억 USD","1,153억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/IROHU.O","실시간","https://m.stock.naver.com/worldstock/stock/IROHU.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","GOODO.O","GOODO","글래드스톤 커머셜 우선주 시리즈 G 6.00%","Gladstone Commercial 6 00 Cum Red Prf Shs Series G","6010201010","60102010","복합부동산 REITs","21.28","21.37","0.11","0.49",,"5,698","122","1.65억원","2024-10-04T16:00:00-04:00","CLOSE","85,480","0.85억 USD","1,153억원","USD","US dollar","USD","1.50","2024-09-30T20:00:00Z","1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/GOODO.O","실시간","https://m.stock.naver.com/worldstock/stock/GOODO.O"
"worldstock","stock","3","보합","UNCHANGED","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","OAKUU.O","OAKUU","Oak Woods Acquisiton Units","Oak Woods Acquisiton Units","5560101011","55601010","투자 지주 회사","11.29","11.29","0.00","0.00",,"-","-","-","2024-10-04T16:00:00-04:00","CLOSE","85,021","0.85억 USD","1,147억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/OAKUU.O","실시간","https://m.stock.naver.com/worldstock/stock/OAKUU.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","VMCA.O","VMCA","밸류언스 머저 I","Valuence Merger Corp I","5560101011","55601010","투자 지주 회사","11.52","11.53","0.00","0.04",,"1,000","12","0.16억원","2024-10-04T16:00:00-04:00","CLOSE","84,975","0.85억 USD","1,146억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/VMCA.O","실시간","https://m.stock.naver.com/worldstock/stock/VMCA.O"
"worldstock","stock","3","보합","UNCHANGED","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","BUJAU.O","BUJAU","Bukit Jalil Global Acquisition 1 Units","Bukit Jalil Global Acquisition 1 Units","5560101011","55601010","투자 지주 회사","10.94","10.94","0.00","0.00",,"7","-","-","2024-10-04T16:00:00-04:00","CLOSE","84,914","0.85억 USD","1,145억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/BUJAU.O","실시간","https://m.stock.naver.com/worldstock/stock/BUJAU.O"
"worldstock","stock","3","보합","UNCHANGED","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","ACRS.O","ACRS","애클래리스 테라퓨틱스","Aclaris Therapeutics Inc","5620201011","56202010","생명 공학 및 의학 연구","1.20","1.19","0.00","0.00",,"165,581","197","2.66억원","2024-10-04T16:00:00-04:00","CLOSE","84,900","0.85억 USD","1,145억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/ACRS.O","실시간","https://m.stock.naver.com/worldstock/stock/ACRS.O"
"worldstock","stock","2","상승","RISING","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","CTOR.O","CTOR","시티우스 온콜로지","Citius Oncology Inc","5620201011","56202010","생명 공학 및 의학 연구","1.18","1.19","0.01","0.85",,"87,290","104","1.4억원","2024-10-04T16:00:00-04:00","CLOSE","84,852","0.85억 USD","1,144억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/CTOR.O","실시간","https://m.stock.naver.com/worldstock/stock/CTOR.O"
"worldstock","stock","3","보합","UNCHANGED","USA","NSQ","EST5EDT","USA","0","0930","1600","2031","나스닥 증권거래소","NASDAQ Stock Exchange","worldstock","미국","USA","CDAQ.O","CDAQ","컴퍼스 디지털 애퀴지션","Compass Digital Acquisition Corp","5560101011","55601010","투자 지주 회사","10.85","10.85","0.00","0.00",,"2","-","-","2024-10-04T16:00:00-04:00","CLOSE","84,539","0.85억 USD","1,140억원","USD","US dollar","USD","0.00",,"1","운영.Trading","TRADING","https://m.stock.naver.com/worldstock/stock/CDAQ.O","실시간","https://m.stock.naver.com/worldstock/stock/CDAQ.O"
